region_id;annee;nb_places;nb_installations;nb_usagers;tx_occupation;nb_etc_ri_avq;nb_etc_ri_avd;nb_etc_sad_inf;nb_etc_sad_avq;nb_etc_sad_avd;heures_tot_trav_ri_avq;heures_tot_trav_ri_avd;heures_tot_trav_sad_inf;heures_tot_trav_sad_avq;heures_tot_trav_sad_avd;iso_smaf1;iso_smaf2;iso_smaf3;iso_smaf4;iso_smaf5;iso_smaf6;iso_smaf7;iso_smaf8;iso_smaf9;iso_smaf10;iso_smaf11;iso_smaf12;iso_smaf13;iso_smaf14;nb_en_attente;duree_attente;iso_smaf_attente1;iso_smaf_attente2;iso_smaf_attente3;iso_smaf_attente4;iso_smaf_attente5;iso_smaf_attente6;iso_smaf_attente7;iso_smaf_attente8;iso_smaf_attente9;iso_smaf_attente10;iso_smaf_attente11;iso_smaf_attente12;iso_smaf_attente13;iso_smaf_attente14;sans_iso_smaf_attente;age_en_attente0_64;age_en_attente65_74;age_en_attente75_84;age_en_attente85_94;age_en_attente95_plus;cout_place_var1;cout_place_var2;cout_place_var3;cout_place_var4;cout_place_var5;cout_place_var6;cout_place_var7;cout_place_var8;cout_place_var9;cout_place_var10;cout_place_var11;cout_place_var12;cout_place_var13;cout_place_var14;cout_place_fixe;cah
3;2018;0;0.0;1728.917;0.0;778.0125;345.7833;38.13406;0.0728563;0.0;1358410.0;603737.7;55405.17;103.6759;0.0;0.035571;0.011134;0.080976;0.016147;0.151106;0.084301;0.139201;0.152552;0.097894;0.090134;0.024775;0.052008;0.024148;0.040054;245;267.6041;0.0;0.0;0.0;0.0;0.012245;0.093878;0.306122;0.379592;0.195918;0.012245;0.0;0.0;0.0;0.0;0.0;0.0897959;0.1102041;0.3346939;0.3959184;0.0693878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;2019;1898;125.5833;1696.417;0.933636;763.3875;339.2833;47.2207;0.243124;0.0050732;1332875.0;592388.7;70135.49;355.6298;7.420807;0.03812;0.012723;0.075208;0.024169;0.165594;0.079039;0.143489;0.146387;0.098246;0.086751;0.025888;0.047256;0.01793;0.0392;210;205.7638;0.0;0.0;0.0;0.0;0.042857;0.066667;0.347619;0.37619;0.161905;0.004762;0.0;0.0;0.0;0.0;0.0;0.0714286;0.1428571;0.4;0.3142857;0.0714286;14579.162;14579.162;14579.162;14579.162;14579.162;14579.162;17222.242;17222.242;20035.467;20035.467;22784.154;22784.154;22784.154;24398.243;48996.0;11841.0
4;2015;0;0.0;1632.583;0.0;734.6625;326.5167;12.80619;0.5347908;0.0045745;1282721.0;570098.1;19176.74;781.414;6.684071;0.016691;0.004237;0.045531;0.008626;0.095248;0.081568;0.171252;0.144301;0.150273;0.098157;0.0391;0.090143;0.026645;0.028227;103;163.6116;0.0;0.0;0.009709;0.0;0.048544;0.058252;0.242718;0.262136;0.281553;0.067961;0.0;0.009709;0.019417;0.0;0.0;0.0873786;0.1747573;0.3009709;0.3786408;0.0582524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;2016;0;0.0;1635.917;0.0;736.1625;327.1833;18.97021;0.2038689;0.0046055;1285340.0;571262.1;28207.65;301.2182;6.804686;0.01574;0.008303;0.041516;0.01029;0.100453;0.080077;0.135296;0.146045;0.172126;0.116958;0.041771;0.075798;0.025164;0.030462;116;164.7207;0.0;0.0;0.0;0.0;0.086207;0.043103;0.336207;0.198276;0.241379;0.068966;0.0;0.025862;0.0;0.0;0.0;0.1465517;0.1465517;0.3275862;0.362069;0.0172414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;2017;0;0.0;1618.917;0.0;728.5125;323.7833;21.9441;0.7162727;0.023361;1271983.0;565325.7;32903.05;1052.236;34.3184;0.014619;0.006743;0.037216;0.011427;0.116848;0.06841;0.148402;0.134452;0.17347;0.121377;0.031657;0.075668;0.028054;0.031657;135;166.0904;0.0;0.0;0.007407;0.022222;0.02963;0.044444;0.296296;0.288889;0.2;0.103704;0.007407;0.0;0.0;0.0;0.0;0.0888889;0.1407407;0.3333333;0.3777778;0.0592593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;2018;0;0.0;1675.083;0.0;753.7875;335.0167;29.36783;0.8151218;0.0;1316113.0;584939.1;45007.61;1231.196;0.0;0.016268;0.00398;0.036317;0.009751;0.105268;0.068554;0.155664;0.136262;0.147555;0.128551;0.03955;0.083827;0.032138;0.036317;143;156.3007;0.0;0.0;0.013986;0.048951;0.06993;0.076923;0.307692;0.181818;0.202797;0.06993;0.013986;0.006993;0.006993;0.0;0.0;0.1188811;0.1818182;0.3076923;0.3496504;0.041958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;2019;1862;174.75;1579.0;0.9069501;710.55;315.8;32.50145;1.000672;0.0;1240620.0;551386.8;49800.42;1509.336;0.0;0.020055;0.004697;0.035202;0.012983;0.090669;0.072989;0.163764;0.141598;0.141598;0.124024;0.041271;0.086078;0.033302;0.031771;186;161.8893;0.005376;0.0;0.005376;0.026882;0.05914;0.096774;0.295699;0.241935;0.16129;0.080645;0.005376;0.021505;0.0;0.0;0.0;0.0913979;0.1397849;0.2903226;0.3817204;0.0967742;14511.93;14511.93;14511.93;14511.93;14511.93;14511.93;17354.593;17354.593;20133.183;20133.183;23369.43;23369.43;23369.43;26721.254;48996.0;11841.0
5;2015;0;0.0;314.8333;0.0;141.675;62.96667;2.093663;0.0;0.0;247364.6;109939.8;3030.947;0.0;0.0;0.02594;0.008999;0.023028;0.020911;0.176019;0.045527;0.185283;0.096347;0.144521;0.095818;0.031498;0.083907;0.021175;0.041027;135;196.6785;0.0;0.0;0.014815;0.051852;0.125926;0.140741;0.222222;0.214815;0.222222;0.007407;0.0;0.0;0.0;0.0;0.0;0.0962963;0.1185185;0.3037037;0.4074074;0.0740741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;2016;0;0.0;330.25;0.0;148.6125;66.05;2.498179;0.005034;0.0;259477.4;115323.3;3622.705;7.0;0.0;0.038607;0.009084;0.032046;0.012112;0.138531;0.055766;0.206157;0.093616;0.107494;0.112541;0.035074;0.084532;0.016402;0.058037;148;269.5257;0.0;0.0;0.006757;0.006757;0.101351;0.162162;0.236486;0.243243;0.216216;0.027027;0.0;0.0;0.0;0.0;0.0;0.0743243;0.1756757;0.25;0.4256757;0.0743243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;2017;0;0.0;324.6667;0.0;146.1;64.93333;2.492902;1.191876;0.0;255090.6;113373.6;3514.131;1586.229;0.0;0.018737;0.014887;0.032341;0.017967;0.175051;0.025411;0.223306;0.101386;0.094456;0.083162;0.035678;0.096253;0.032341;0.049025;133;250.791;0.0;0.0;0.0;0.030075;0.06015;0.142857;0.218045;0.203008;0.315789;0.030075;0.0;0.0;0.0;0.0;0.0;0.0676692;0.1729323;0.2781955;0.406015;0.075188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;2018;0;0.0;323.5833;0.0;145.6125;64.71667;2.673565;3.46e-05;0.0;254239.4;112995.3;3945.528;0.0498346;0.0;0.03554;0.008241;0.050992;0.012619;0.134947;0.027041;0.221993;0.083956;0.124388;0.130569;0.027556;0.061035;0.022405;0.058717;157;277.3236;0.0;0.0;0.0;0.019108;0.050955;0.11465;0.267516;0.312102;0.210191;0.019108;0.0;0.0;0.006369;0.0;0.0;0.0700637;0.1974522;0.2484076;0.4203822;0.0636943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;2019;581;46.5;403.75;0.7158688;181.6875;80.75;3.487208;0.0177535;0.0015087;317226.4;140989.5;5274.808;26.27402;2.232829;0.038184;0.001445;0.02291;0.007224;0.110217;0.022704;0.231166;0.149226;0.108772;0.129825;0.023529;0.108978;0.02064;0.025181;143;333.2811;0.0;0.0;0.0;0.006993;0.055944;0.083916;0.335664;0.258741;0.230769;0.020979;0.006993;0.0;0.0;0.0;0.0;0.0559441;0.1818182;0.3356643;0.3776224;0.048951;14806.914;14806.914;14806.914;14806.914;14806.914;14806.914;17501.753;17501.753;19878.928;19878.928;24020.768;24020.768;24020.768;28483.546;48996.0;11841.0
6;2015;0;0.0;4279.583;0.0;1925.813;855.9167;10.71729;0.511072;0.4346474;3362469.0;1494431.0;15542.67;730.5342;621.2917;0.032051;0.008782;0.051777;0.031662;0.138331;0.13025;0.145497;0.180878;0.084997;0.066848;0.025314;0.052926;0.020816;0.029871;593;329.9302;0.0;0.003373;0.001686;0.025295;0.033727;0.104553;0.337268;0.322091;0.104553;0.026981;0.0;0.003373;0.0;0.0;0.037099;0.0455312;0.079258;0.3338954;0.4738617;0.0674536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2016;0;0.0;4476.75;0.0;2014.537;895.35;5.981389;0.7873742;0.1878111;3517383.0;1563281.0;8644.327;1143.375;272.7273;0.031645;0.010368;0.053666;0.025279;0.12712;0.124253;0.147447;0.178924;0.100203;0.070903;0.021035;0.051488;0.023287;0.034381;715;304.0892;0.0;0.004196;0.0;0.00979;0.016783;0.088112;0.344056;0.338462;0.160839;0.025175;0.002797;0.0;0.0;0.0;0.00979;0.0545455;0.0937063;0.3482518;0.420979;0.0825175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2017;0;0.0;4610.333;0.0;2074.65;922.0667;8.540609;1.175114;0.1803852;3622339.0;1609928.0;12035.35;1710.118;262.5107;0.03118;0.009399;0.048966;0.023932;0.120074;0.11655;0.150387;0.183501;0.108235;0.067891;0.02742;0.056485;0.024058;0.031921;585;305.7002;0.0;0.001709;0.0;0.005128;0.02735;0.082051;0.323077;0.367521;0.153846;0.035897;0.0;0.0;0.003419;0.0;0.0;0.0324786;0.0820513;0.3076923;0.5059829;0.0717949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2018;0;0.0;4775.0;0.0;2148.75;955.0;8.518886;2.001196;0.308611;3751718.0;1667430.0;12262.52;2941.687;453.6473;0.032914;0.009756;0.05007;0.024939;0.130785;0.108517;0.138325;0.199878;0.11377;0.068517;0.022792;0.050175;0.022321;0.027243;883;376.7583;0.0;0.001133;0.002265;0.002265;0.023783;0.073613;0.320498;0.354473;0.175538;0.019253;0.003398;0.011325;0.00906;0.001133;0.002265;0.0430351;0.0996602;0.2876557;0.4835787;0.0860702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2019;5841;226.75;4706.167;0.826949;2117.775;941.2333;11.61477;7.996504;0.6520551;3697635.0;1643393.0;17103.36;12047.71;982.4003;0.043135;0.009367;0.049014;0.02502;0.130821;0.109413;0.136558;0.200552;0.099904;0.068917;0.025144;0.047473;0.022984;0.031696;982;357.0084;0.0;0.0;0.001018;0.005092;0.025458;0.070265;0.305499;0.362525;0.203666;0.007128;0.004073;0.008147;0.007128;0.0;0.0;0.0346232;0.107943;0.2790224;0.4857434;0.092668;14326.989;14326.989;14326.989;14326.989;14326.989;14326.989;17106.227;17106.227;19843.668;19843.668;23087.805;23087.805;23087.805;25816.958;48996.0;11841.0
7;2015;0;0.0;570.0;0.0;256.5;114.0;15.42355;0.0028693;0.0;447849.0;199044.0;22204.04;4.166667;0.0;0.008626;0.005848;0.025;0.021199;0.090497;0.097661;0.160234;0.208772;0.164912;0.097807;0.023977;0.056433;0.012865;0.02617;114;305.9526;0.0;0.0;0.0;0.04386;0.026316;0.070175;0.298246;0.412281;0.149123;0.0;0.0;0.0;0.0;0.0;0.0;0.0614035;0.0877193;0.4210526;0.3421053;0.0877193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;2016;0;0.0;598.0833;0.0;269.1375;119.6167;13.17829;0.009122;0.0;469914.1;208850.7;19385.86;12.925;0.0;0.014351;0.005852;0.027309;0.015466;0.093632;0.089313;0.18615;0.187962;0.172913;0.094329;0.027031;0.045005;0.015884;0.024801;135;321.2592;0.007407;0.0;0.0;0.02963;0.051852;0.074074;0.303704;0.333333;0.177778;0.022222;0.0;0.0;0.0;0.0;0.0;0.0518519;0.1259259;0.3037037;0.4222222;0.0962963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;2017;0;0.0;614.0833;0.0;276.3375;122.8167;10.4474;0.0036484;0.0;482485.3;214437.9;15548.07;4.83;0.0;0.009906;0.003528;0.025377;0.014385;0.099878;0.08685;0.184286;0.170987;0.159587;0.097164;0.027955;0.056724;0.029312;0.034062;172;213.7581;0.0;0.0;0.0;0.005814;0.02907;0.046512;0.366279;0.377907;0.168605;0.005814;0.0;0.0;0.0;0.0;0.0;0.0348837;0.1511628;0.377907;0.3488372;0.0872093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;2018;0;0.0;656.5833;0.0;295.4625;131.3167;13.46188;0.0012554;0.0;515877.5;229278.9;19989.76;1.724259;0.0;0.009519;0.003935;0.027288;0.011677;0.09354;0.077421;0.182637;0.185557;0.183018;0.102678;0.021196;0.056987;0.020561;0.023988;160;232.8513;0.0;0.0;0.0;0.0;0.0375;0.075;0.275;0.35;0.2625;0.0;0.0;0.0;0.0;0.0;0.0;0.0125;0.1625;0.4;0.36875;0.05625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;2019;760;97.0;652.25;0.9357963;293.5125;130.45;17.23858;0.01007;0.0;512472.8;227765.7;24643.21;13.58004;0.0;0.007538;0.002683;0.019931;0.010732;0.091095;0.088156;0.170947;0.219752;0.175163;0.090456;0.023636;0.055577;0.024658;0.019675;179;244.3195;0.0;0.0;0.0;0.0;0.027933;0.055866;0.290503;0.407821;0.21229;0.0;0.0;0.005587;0.0;0.0;0.0;0.027933;0.0949721;0.3575419;0.4469274;0.0726257;14329.263;14329.263;14329.263;14329.263;14329.263;14329.263;16990.645;16990.645;18916.745;18916.745;22826.359;22826.359;22826.359;28188.805;48996.0;11841.0
8;2015;0;0.0;254.0;0.0;114.3;50.8;6.644031;0.1743958;0.0;199567.8;88696.8;9718.786;265.53;0.0;0.009514;0.015092;0.04101;0.026903;0.104331;0.117454;0.2021;0.201115;0.094816;0.099738;0.010827;0.055774;0.011483;0.009843;62;403.129;0.0;0.016129;0.016129;0.064516;0.129032;0.064516;0.258065;0.322581;0.080645;0.032258;0.0;0.016129;0.0;0.0;0.0;0.0967742;0.1129032;0.2741936;0.483871;0.0322581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2016;0;0.0;269.6667;0.0;121.35;53.93333;5.800481;1.380732;0.0;211877.1;94167.6;8736.43;2061.68;0.0;0.00309;0.016996;0.042645;0.037701;0.089308;0.123918;0.202719;0.18047;0.103832;0.092707;0.023177;0.061805;0.00618;0.015451;93;366.5032;0.010753;0.010753;0.010753;0.075269;0.086022;0.075269;0.268817;0.215054;0.182796;0.053763;0.0;0.010753;0.0;0.0;0.0;0.1182796;0.1182796;0.2795699;0.4193548;0.0645161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2017;0;0.0;296.0833;0.0;133.2375;59.21667;8.506984;2.020208;0.0;232632.7;103392.3;12720.22;3008.865;0.0;0.012665;0.004503;0.045032;0.035463;0.135097;0.123276;0.179848;0.173375;0.125246;0.075148;0.022798;0.046158;0.006755;0.014636;82;238.5537;0.012195;0.0;0.02439;0.02439;0.060976;0.146341;0.292683;0.207317;0.134146;0.085366;0.0;0.012195;0.0;0.0;0.0;0.0853659;0.1585366;0.2804878;0.3780488;0.097561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2018;0;0.0;345.6667;0.0;155.55;69.13333;10.38293;0.25301;0.0001679;271590.3;120706.8;14845.51;368.7393;0.2447668;0.016152;0.003616;0.030376;0.026278;0.114995;0.108968;0.215043;0.171408;0.126808;0.101254;0.017117;0.036162;0.008197;0.023626;89;230.2899;0.0;0.0;0.0;0.033708;0.089888;0.078652;0.359551;0.235955;0.146067;0.044944;0.0;0.011236;0.0;0.0;0.0;0.0449438;0.1235955;0.3370787;0.4494382;0.0449438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2019;392;61.41667;368.6667;1.065511;165.9;73.73333;12.4604;0.2378519;2.43e-20;289661.4;128738.4;16709.92;351.9126;3.6e-17;0.018083;0.002939;0.031872;0.023508;0.089964;0.139241;0.199367;0.205922;0.121609;0.068038;0.012884;0.048825;0.011302;0.026447;109;379.4661;0.0;0.0;0.009174;0.055046;0.06422;0.100917;0.348624;0.247706;0.146789;0.027523;0.0;0.0;0.0;0.0;0.0;0.0458716;0.0917431;0.3027523;0.4862385;0.0733945;14405.607;14405.607;14405.607;14405.607;14405.607;14405.607;16935.448;16935.448;19928.2;19928.2;21471.706;21471.706;21471.706;25838.094;48996.0;11841.0
9;2015;0;0.0;281.5833;0.0;126.7125;56.31667;1.662979;0.0719947;0.035127;221240.0;98328.9;2328.545;109.9734;53.65725;0.020716;0.015685;0.03285;0.01095;0.119858;0.109796;0.162178;0.120154;0.142942;0.110388;0.028115;0.07665;0.026635;0.023084;93;473.4409;0.0;0.032258;0.021505;0.053763;0.107527;0.182796;0.236559;0.139785;0.193548;0.010753;0.010753;0.010753;0.0;0.0;0.0;0.0537634;0.1505376;0.311828;0.3763441;0.1075269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
